45738
28714
28475
47053
30051
28029
28310
14368
46347
8564
43222
8039
28329
28589
41396
29115
28888
3859
35096
28018
28208
31601
29423
3980
45639
4531
8258
46114
12173
6341
28721
29234
12861
46264
28818
20144
33714
4597
4114
50165
28068
41989
41342
47606
50887
10826
28894
23117
43681
41683
28298
10655
47414
50840
8996
27383
4705
8916
28587
28461
50436
28643
6735
8225
48563
3072
50547
28613
7735
13145
15649
29697
14233
8352
46034
36644
46019
28752
17109
3766
29656
33750
12090
8925
36035
11085
8125
50669
7785
20719
30177
8541
28475
11125
8991
30975
48060
13645
28302
15072
